Lemma,Word_Type,Category,Primary_subcategory,Secondary_subcategory,Sg_all_split,Pl_all_split,Alt_split,False_Positives
Black Belt,~a|~s,unconscious_bias,sports_terms,sports_terms,"['skilled person', 'very proficient person', 'resourceful person', 'they', 'skilled people', 'very proficient people', 'resourceful people']","['skilled people', 'very proficient people', 'resourceful people']","['skilled person', 'very proficient person', 'resourceful person', 'they', 'skilled people', 'very proficient people', 'resourceful people']",
blitz,s,unconscious_bias,sports_terms,sports_terms,"['fast move forward', 'focussed move forward']",[],"['fast move forward', 'focussed move forward']",
blocking and tackling,~s||~s,unconscious_bias,sports_terms,sports_terms,"['paying attention to the small details and fundamentals', 'focus and execution', 'knowing and doing what it takes', 'knowing when to stop and when to move forward']",[],"['paying attention to the small details and fundamentals', 'focus and execution', 'knowing and doing what it takes', 'knowing when to stop and when to move forward']",
buzzer beater,~s|s,unconscious_bias,sports_terms,sports_terms,['meeting the target at the very last moment'],[],['meeting the target at the very last moment'],
cross the goal line,v||~s|~s,unconscious_bias,sports_terms,sports_terms,['follow through'],[],['follow through'],
curveball,s,unconscious_bias,sports_terms,sports_terms,"['unexpected question', 'unexpected event']",[],"['unexpected question', 'unexpected event']",
down to the wire,~a|||~s,unconscious_bias,sports_terms,sports_terms,"['right up to the deadline', 'to the very end', 'until the last possible second', 'undecided until the very last moment']",[],"['right up to the deadline', 'to the very end', 'until the last possible second', 'undecided until the very last moment']",
drop the ball,v||~s,unconscious_bias,sports_terms,sports_terms,"['make a mistake', 'miss their chance', 'mishandle things', 'hesitate too long', 'fail to make the most of an opportunity']",[],"['make a mistake', 'miss their chance', 'mishandle things', 'hesitate too long', 'fail to make the most of an opportunity']",
eye on the ball,s|||~s,unconscious_bias,sports_terms,sports_terms,"['maintain focus(...)', 'stay focused(...)', 'remember your priorities(...)', 'concentrate on your goal(...)']",[],"['maintain focus(...)', 'stay focused(...)', 'remember your priorities(...)', 'concentrate on your goal(...)']",
full court press,a|~s|~s,unconscious_bias,sports_terms,sports_terms,['put all resources to work'],[],['put all resources to work'],
fumble the ball,v||~s,unconscious_bias,sports_terms,sports_terms,['make a mistake'],[],['make a mistake'],
game plan,~s|s,unconscious_bias,sports_terms,sports_terms,"['strategy', 'plan', 'strategies', 'plans']","['strategies', 'plans']","['strategy', 'plan', 'strategies', 'plans']",
get a rain check,v||~s|~s,unconscious_bias,sports_terms,sports_terms,"['postpone', 'do this another time', 'revisit the topic later']",[],"['postpone', 'do this another time', 'revisit the topic later']",
go to bat,v||~s,unconscious_bias,sports_terms,sports_terms,"['take on a cause', 'stand ready']",[],"['take on a cause', 'stand ready']",
grand slam,~a|s,unconscious_bias,sports_terms,sports_terms,['major achievement'],[],['major achievement'],
Hail Mary,~s|~s,unconscious_bias,sports_terms,sports_terms,['last-ditch effort'],[],['last-ditch effort'],
hit it out of the park,v|~s||||~s,unconscious_bias,sports_terms,sports_terms,"['do extraordinarily well', 'earn an exceptional achievement', 'make a strikingly good impression']",[],"['do extraordinarily well', 'earn an exceptional achievement', 'make a strikingly good impression']",
hole in one,~||~s,unconscious_bias,sports_terms,sports_terms,"['unexpected achievement', 'miraculous achievement']",[],"['unexpected achievement', 'miraculous achievement']",
home run,~s|s,unconscious_bias,sports_terms,sports_terms,['major achievement'],[],['major achievement'],
huddle,v,unconscious_bias,sports_terms,sports_terms,['gather the team together to discuss strategy'],[],['gather the team together to discuss strategy'],
in the ballpark,||~s,unconscious_bias,sports_terms,sports_terms,"['roughly', 'approximately']",[],"['roughly', 'approximately']",
in your corner,||~s,unconscious_bias,sports_terms,sports_terms,"['on (your, their) side(...)', 'giving ((person)) support and encouragement(...)']",[],"['on (your, their) side(...)', 'giving ((person)) support and encouragement(...)']",
kick-off,s,unconscious_bias,sports_terms,sports_terms,"['launch', 'project start', 'opening']",[],"['launch', 'project start', 'opening']",
knock it out of the park,v|||||~s,unconscious_bias,sports_terms,sports_terms,"['do a great job(...)', 'do exceptionally well(...)', 'surpass expectations(...)']",[],"['do a great job(...)', 'do exceptionally well(...)', 'surpass expectations(...)']",
low blow,~a|s,unconscious_bias,sports_terms,sports_terms,"['unfair tactic', 'unkind comment', 'unfair tactics', 'unkind comments']","['unfair tactics', 'unkind comments']","['unfair tactic', 'unkind comment', 'unfair tactics', 'unkind comments']",
Monday morning quarterback,~s|~s|~s,unconscious_bias,sports_terms,sports_terms,"['hindsight critic(...)', 'second-guesser(...)', 'second-guessing decisions after the fact(...)', 'using hindsight to assess the actions of others(...)']",[],"['hindsight critic(...)', 'second-guesser(...)', 'second-guessing decisions after the fact(...)', 'using hindsight to assess the actions of others(...)']",
move the goalposts,v||~s,unconscious_bias,sports_terms,sports_terms,"['gain an advantage by changing the stated goals in-process(...)', 'get ahead by changing the rules mid-game(...)']",[],"['gain an advantage by changing the stated goals in-process(...)', 'get ahead by changing the rules mid-game(...)']",
next man up,|~s|,unconscious_bias,sports_terms,sports_terms,"['replacement', 'next']",[],"['replacement', 'next']",
no holds barred,|~s|~a,unconscious_bias,sports_terms,sports_terms,"['without limits', 'without controls', 'with no restrictions', 'without rules or restrictions']",[],"['without limits', 'without controls', 'with no restrictions', 'without rules or restrictions']",
off-base,a,unconscious_bias,sports_terms,sports_terms,"['incorrect', 'misplaced', 'inappropriate']",[],"['incorrect', 'misplaced', 'inappropriate']",
on deck,|~s,unconscious_bias,sports_terms,sports_terms,"['next item to become the central focus', 'next person to become the central focus']",[],"['next item to become the central focus', 'next person to become the central focus']",
on the bench,||~s,unconscious_bias,sports_terms,sports_terms,['ready to take over when needed'],[],['ready to take over when needed'],
out of left field,||~a|~s,unconscious_bias,sports_terms,sports_terms,['unexpected'],[],['unexpected'],
par for the course,|||~s,unconscious_bias,sports_terms,sports_terms,"['entirely predictable(...)', 'obvious(...)', 'goes without saying(...)']",[],"['entirely predictable(...)', 'obvious(...)', 'goes without saying(...)']",
pinch hitter,~s|s,unconscious_bias,sports_terms,sports_terms,"['stand-in', 'stand-ins']",['stand-ins'],"['stand-in', 'stand-ins']",
play hardball,v|~,unconscious_bias,sports_terms,sports_terms,['negotiate without compromise'],[],['negotiate without compromise'],
punt,v,unconscious_bias,sports_terms,sports_terms,"['give up', 'wager', 'kick', 'pass responsibility to another team']",[],"['give up', 'wager', 'kick', 'pass responsibility to another team']",
sales pitch,~s|s,unconscious_bias,sports_terms,sports_terms,"['sales presentation', 'sales presentations']",['sales presentations'],"['sales presentation', 'sales presentations']",
scrum master,~s|s,unconscious_bias,sports_terms,sports_terms,"['they', 'scrum facilitator', 'agile coach', 'scrum mastering', 'scrum facilitators', 'agile coaches', 'someone who empowers (people, teams, organizations)(...)', 'person who helps people do their job better (...)']","['scrum facilitators', 'agile coaches', 'scrum mastering', 'people who empower (people, teams, organizations)(...)', 'people who help people do their job better (...)']","['scrum mastering', 'they', 'scrum facilitator', 'agile coach', 'someone who empowers (people, teams, organizations)(...)', 'person who helps people do their job better (...)', 'scrum facilitators', 'agile coaches']",
spike the ball,v||~s,unconscious_bias,sports_terms,sports_terms,['celebrate'],[],['celebrate'],
step up to the plate,v||||~s,unconscious_bias,sports_terms,sports_terms,"['try', 'attempt', 'make a good-faith effort']",[],"['try', 'attempt', 'make a good-faith effort']",
strike out,v|,unconscious_bias,sports_terms,sports_terms,"['fail to close the deal', 'overplay your hand']",[],"['fail to close the deal', 'overplay your hand']",
swing for the fences,v|||~s,unconscious_bias,sports_terms,sports_terms,"['try your best', 'make a sincere effort and hope for the best']",[],"['try your best', 'make a sincere effort and hope for the best']",
tee off,v|,unconscious_bias,sports_terms,sports_terms,"['start', 'pitch in', 'take up', 'launch', 'annoy']",[],"['start', 'pitch in', 'take up', 'launch', 'annoy']",
tee up,v|,unconscious_bias,sports_terms,sports_terms,"['set up', 'prepare', 'arrange', 'make arrangements for']",[],"['set up', 'prepare', 'arrange', 'make arrangements for']",
the ball’s in your court,|~s||~v|||~s,unconscious_bias,sports_terms,sports_terms,"[""it's time for you to deal with the issue(...)"", ""it's time for you to make a decision(...)"", ""it's your responsibility to take the next step(...)"", ""it's your turn to take action(...)""]",[],"[""it's time for you to deal with the issue(...)"", ""it's time for you to make a decision(...)"", ""it's your responsibility to take the next step(...)"", ""it's your turn to take action(...)""]",
the whole 9 yards,|||~s,unconscious_bias,sports_terms,sports_terms,"['the full treatment', 'in its entirety', 'all of it', 'everything possible', 'everything you may possibly need or want']",[],"['the full treatment', 'in its entirety', 'all of it', 'everything possible', 'everything you may possibly need or want']",
touch base,v|~s,unconscious_bias,sports_terms,sports_terms,"['establish contact', 'get in touch', 'stay in contact', 'maintain communication', 'keep me updated']",[],"['establish contact', 'get in touch', 'stay in contact', 'maintain communication', 'keep me updated']",
up to par,||s,unconscious_bias,sports_terms,sports_terms,"['acceptable', 'good enough', 'adequate', 'satisfactory', 'up to the usual standard']",[],"['acceptable', 'good enough', 'adequate', 'satisfactory', 'up to the usual standard']",
